Designator,Helper,Footprint,Mid X,Mid Y,Rotation,Layer
CS44,capsense_diamond,capsense_diamond,-29.2500,6.5000,90.0000,top
CS45,capsense_diamond,capsense_diamond,-29.2500,13.0000,90.0000,top
CS46,capsense_diamond,capsense_diamond,-29.2500,-26.0000,90.0000,top
CS47,capsense_diamond,capsense_diamond,-29.2500,-19.5000,90.0000,top
CS48,capsense_diamond,capsense_diamond,-29.2500,-13.0000,90.0000,top
CS49,capsense_diamond,capsense_diamond,-29.2500,19.5000,90.0000,top
CS50,capsense_diamond_edge,capsense_diamond_edge,-29.2500,-39.0000,180.0000,top
CS51,capsense_diamond,capsense_diamond,32.5000,35.7500,0.0000,top
CS52,capsense_diamond,capsense_diamond,-19.5000,29.2500,90.0000,top
CS53,capsense_diamond,capsense_diamond,13.0000,22.7500,0.0000,top
CS54,capsense_diamond,capsense_diamond,26.0000,16.2500,0.0000,top
CS55,capsense_diamond,capsense_diamond,13.0000,9.7500,0.0000,top
CS56,capsense_diamond,capsense_diamond,-13.0000,3.2500,0.0000,top
CS57,capsense_diamond,capsense_diamond,-13.0000,-3.2500,0.0000,top
CS58,capsense_diamond,capsense_diamond,-6.5000,-9.7500,0.0000,top
CS59,capsense_diamond,capsense_diamond,26.0000,-16.2500,0.0000,top
CS60,capsense_diamond,capsense_diamond,26.0000,-22.7500,0.0000,top
CS61,capsense_diamond,capsense_diamond,-26.0000,-29.2500,0.0000,top
CS62,capsense_diamond,capsense_diamond,-32.5000,-35.7500,0.0000,top
CS63,capsense_diamond_edge,capsense_diamond_edge_bite_left,-22.7500,39.0000,0.0000,top
CS64,capsense_diamond,capsense_diamond,-22.7500,-13.0000,0.0000,top
CS65,capsense_diamond,capsense_diamond,-22.7500,-32.5000,0.0000,top
CS66,capsense_diamond,capsense_diamond_bite,-22.7500,19.5000,180.0000,top
CS67,capsense_diamond,capsense_diamond,-22.7500,13.0000,0.0000,top
CS68,capsense_diamond,capsense_diamond,-22.7500,26.0000,0.0000,top
CS69,capsense_diamond,capsense_diamond_bite,-22.7500,0.0000,180.0000,top
CS70,capsense_diamond,capsense_diamond,-22.7500,32.5000,0.0000,top
CS71,capsense_diamond,capsense_diamond,-22.7500,-6.5000,0.0000,top
CS72,capsense_diamond,capsense_diamond_bite,-22.7500,-19.5000,180.0000,top
CS73,capsense_diamond,capsense_diamond,-22.7500,6.5000,0.0000,top
CS74,capsense_diamond,capsense_diamond,-22.7500,-26.0000,0.0000,top
CS75,capsense_diamond_edge,capsense_diamond_edge_bite_right,-22.7500,-39.0000,180.0000,top
CS76,capsense_diamond,capsense_diamond_bite,-19.5000,35.7500,270.0000,top
CS77,capsense_diamond,capsense_diamond,-32.5000,29.2500,90.0000,top
CS78,capsense_diamond,capsense_diamond_bite,-19.5000,22.7500,90.0000,top
CS79,capsense_diamond,capsense_diamond_bite,-19.5000,16.2500,270.0000,top
CS80,capsense_diamond,capsense_diamond,-6.5000,9.7500,0.0000,top
CS81,capsense_diamond,capsense_diamond_bite,-19.5000,3.2500,90.0000,top
CS82,capsense_diamond,capsense_diamond_bite,-19.5000,-3.2500,270.0000,top
CS83,capsense_diamond,capsense_diamond,-13.0000,-9.7500,0.0000,top
